field,type
crawl_mobile_LENGTH_SM_WD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_WW_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_ACT_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_NEG_ContactCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_WW_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_ACT_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_WW_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MORN_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NOON_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_NIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WW_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WW_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WW_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WW_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_WD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_WD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_WD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_WD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_SM_NWD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_TM_NWD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OM_NWD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_LENGTH_OW_NWD_MIDNIGT_NEG_ContactMemberCounts,numeric
crawl_mobile_MEAN_SM_CAR_ContactDuration,numeric
crawl_mobile_MEAN_TM_CAR_ContactDuration,numeric
crawl_mobile_MEAN_OM_CAR_ContactDuration,numeric
crawl_mobile_MEAN_SM_MAIN_ContactDuration,numeric
crawl_mobile_MEAN_TM_MAIN_ContactDuration,numeric
crawl_mobile_MEAN_OM_MAIN_ContactDuration,numeric
crawl_mobile_MEAN_SM_SEC_ContactDuration,numeric
crawl_mobile_MEAN_TM_SEC_ContactDuration,numeric
crawl_mobile_MEAN_OM_SEC_ContactDuration,numeric
crawl_mobile_MEAN_SM_COMM_ContactDuration,numeric
crawl_mobile_MEAN_TM_COMM_ContactDuration,numeric
crawl_mobile_MEAN_OM_COMM_ContactDuration,numeric
crawl_mobile_MEAN_SM_CASH_ContactDuration,numeric
crawl_mobile_MEAN_TM_CASH_ContactDuration,numeric
crawl_mobile_MEAN_OM_CASH_ContactDuration,numeric
crawl_mobile_MEAN_SM_FINA_ContactDuration,numeric
crawl_mobile_MEAN_TM_FINA_ContactDuration,numeric
crawl_mobile_MEAN_OM_FINA_ContactDuration,numeric
crawl_mobile_LENGTH_SM_CAR_ContactDuration,numeric
crawl_mobile_LENGTH_TM_CAR_ContactDuration,numeric
